,0,1,2,3,4,5,6,7,8,9,10
2264,4265,(2008),电影,蝙蝠侠：黑暗骑士 The Dark Knight ,克里斯托弗·诺兰,克里斯蒂安·贝尔 / 希斯·莱杰 / 艾伦·艾克哈特 / 迈克尔·凯恩 / 玛吉·吉伦哈尔 / 加里·奥德曼 / 摩根·弗里曼 / 基里安·墨菲 / 黄经汉 / 陈冠希 / 内斯特·卡博内尔 / 埃里克·罗伯茨 / 威廉·菲德内尔,剧情 / 动作 / 科幻 / 惊悚 / 犯罪,美国 / 英国,高清中字,2008-07-14(纽约首映) / 2008-07-18(美国),豆瓣：8.9 
2265,4266,(2012),电影,蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises ,克里斯托弗·诺兰,克里斯蒂安·贝尔 / 汤姆·哈迪 / 安妮·海瑟薇 / 约瑟夫·高登-莱维特 / 玛丽昂·歌迪亚 / 加里·奥德曼 / 迈克尔·凯恩 / 摩根·弗里曼 / 朱诺·坦普尔 / 乔什·平茨 / 丹尼尔·逊亚塔 / 内斯特·卡博内尔 / 伯恩·戈曼 / 连姆·尼,剧情 / 动作 / 科幻 / 惊悚 / 犯罪,美国 / 英国,高清中字,2012-08-27(中国大陆) / 2012-07-20(美国),豆瓣：8.5 
2266,4267,(1989),电影,蝙蝠侠 Batman ,蒂姆·波顿,迈克尔·基顿 / 杰克·尼科尔森 / 金·贝辛格 / 罗伯特·乌尔 / 帕特·亨格尔,动作 / 奇幻,美国 / 英国,高清中字,1989-06-23,豆瓣：7.2 
2267,4268,(1992),电影,蝙蝠侠归来 Batman Returns ,蒂姆·波顿,迈克尔·基顿 / 丹尼·德维托 / 米歇尔·菲佛 / 克里斯托弗·沃肯 / 迈克尔·高夫,动作 / 惊悚 / 犯罪 / 奇幻,美国 / 英国,高清中字,1992-06-19(美国),豆瓣：7.1 
2268,4269,(1995),电影,永远的蝙蝠侠 Batman Forever ,乔·舒马赫,方·基默 / 汤米·李·琼斯 / 金·凯瑞 / 妮可·基德曼 / 克里斯·奥唐纳 / 德鲁·巴里摩尔,动作 / 惊悚 / 犯罪 / 奇幻,美国 / 英国,高清中字,1995-06-16,豆瓣：6.6 
2269,4270,(1997),电影,蝙蝠侠与罗宾 Batman & Robin ,乔·舒马赫,乔治·克鲁尼 / 阿诺·施瓦辛格 / 克里斯·奥唐纳 / 乌玛·瑟曼 / 艾丽西亚·希尔维斯通 / 薇薇卡·福克斯 / 迈克尔·高夫,动作 / 科幻 / 犯罪 / 奇幻,美国 / 英国,高清中字,1997-06-20,豆瓣：6.0 
2270,4271,(1999),午夜,女欢 ,朱延平,张雅玲 / 程嘉美 / 野本美慧 / 何嘉芳,动作 / 爱情,台湾,高清中字,1999-01-01,豆瓣：5.8 
2271,4272,(2000),电影,星际传奇 Pitch Black ,大卫·杜西,范·迪塞尔 / 拉妲·米契尔 / 科尔·豪瑟 / 凯斯·大卫 / Lewis Fitz-Gerald,动作 / 科幻 / 惊悚,美国,高清中字,2000-02-18,豆瓣：7.1 
2272,4273,(2004),电影,星际传奇2 The Chronicles of Riddick ,大卫·杜西,范·迪塞尔 / 科鲁姆·费奥瑞 / 坦迪·牛顿 / 朱迪·丹奇 / 卡尔·厄本 / 艾莉克莎·黛沃洛斯 / 莱纳斯·罗彻 / 约里克·范·韦杰宁根 / 尼克·齐兰德 / 凯斯·大卫 / Mark Gibbon / 罗杰·R.克劳斯 / 特瑞·陈 / 克里斯,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,2004-06-11,豆瓣：6.9 
2273,4274,(2013),电影,星际传奇3 Riddick: Rule the Dark ,大卫·杜西,范·迪塞尔 / 詹迪·莫拉 / 马特·纳夫莱 / 凯缇·萨克霍夫 / 戴夫·巴蒂斯塔 / 博基姆·伍德拜因 / 劳尔·特鲁希洛 / 诺兰·杰拉德·冯克 / 卡尔·厄本,动作 / 科幻 / 惊悚,美国 / 英国,高清中字,2013-09-06(美国),豆瓣：6.3 
2274,4275,(2004),,地铁惊魂 Creep ,克里斯托弗·史密斯,Franka Potente / Vas Blackwood / Ken Campbell,悬疑 / 惊悚 / 恐怖,英国 / 德国,高清中字,2005-12-08,豆瓣：5.9 
2275,4276,(2016),电影,深宫遗梦 ,徐飞,游千惠 / 陈泇文 / 向皓 / 李思阳 / 修庆 / 刘苏 / 孙克杰,古装,中国大陆,高清中字,2016-03-26,豆瓣：6.0 
2276,4277,(2015),电影,杀人依赖 살인의뢰 ,孙勇浩,金相庆 / 金成钧 / 朴圣雄 / 尹胜雅 / 赵在允 / 金义城 / 纪柱峰,惊悚 / 犯罪,韩国,高清中字,2015-03-12(韩国),豆瓣：5.7 
2277,4278,(2016),电影,整形归来3：前世今生 ,疯子,张慧雯 / 张乃歌 / 赵婷,当代 / 国语 / 华语 / 内地 / 新浪潮 / 网络大电影 / 腹黑 / 搞笑 / 友谊 / 网络大电影 / 成长 / 剧情 / 青春,大陆中国,高清中字,2016-03-25,豆瓣：3.9 
2278,4279,(2016),电影,夜店奇缘 ,陈顥文 / 周立权,易静 / 夏仪斌 / 程宇建 / 钟一正 / 赵友清,剧情 / 喜剧 / 黑色电影,中国大陆,高清中字,2016-03-22,豆瓣：3.0 
2279,4280,(2015),电视剧,超级少女 第一季 Supergirl Season 1 ,Glen Winter / 德莫特·唐斯,梅丽莎·贝努瓦 / 麦卡德·布鲁克斯 / 凯乐·利 / 卡莉斯塔·弗洛克哈特 / 劳拉·本纳蒂 / 迪恩·凯恩 / 海伦·斯雷特 / 法兰·塔希尔 / 大卫·哈雷伍德 / 科迪·肯尼迪 / 麦肯泽·布鲁克·史密斯 / 欧文·约曼 / 杰瑞米•乔丹 / 玛丽,科幻,美国,20集已完结,2015-07-11(圣迭戈动漫展) / 2015-10-26(美国),豆瓣：6.1 
2280,4281,(2016),电视剧,潮流教主国语版 ,方骏钊,陈豪 / 罗仲谦 / 蔡思贝 / 李佳芯 / 陈山聪 / 杨秀惠 / 吕慧仪 / 陈滢 / 陈奂仁 / 李亚男 / 庄思敏 / 汤洛雯 / 李璧琦 / 庄思明 / 许亦妮,都市 / 剧情,香港,20集已完结,2016-02-29,豆瓣：6.5 
2281,4282,(2013),电影,读心术 사이코메트리 ,权昊英,金康宇 / 金汎,剧情 / 悬疑 / 惊悚,韩国,高清中字,2013-03-07(韩国),豆瓣：6.0 
2282,4283,(2000),电影,X战警 X-Men ,布莱恩·辛格,休·杰克曼 / 帕特里克·斯图尔特 / 伊恩·麦克莱恩 / 法米克·詹森 / 詹姆斯·麦斯登 / 哈莉·贝瑞 / 安娜·帕奎因 / 雷·帕克 / 丽贝卡·罗梅恩 / 布鲁斯·戴维森,动作 / 科幻,美国 / 加拿大,高清中字,2000-07-14(美国),豆瓣：7.6 
2283,4284,(2003),电影,X战警2 X2 ,布莱恩·辛格,帕特里克·斯图尔特 / 休·杰克曼 / 伊恩·麦克莱恩 / 哈莉·贝瑞 / 法米克·詹森 / 詹姆斯·麦斯登 / 安娜·帕奎因 / 丽贝卡·罗梅恩 / 布莱恩·考克斯 / 胡凯莉 / 亚伦·斯坦福,动作 / 科幻 / 惊悚,美国 / 加拿大,高清中字,2003-09-29(中国大陆) / 2003-05-02(美国),豆瓣：7.6 
2284,4285,(2006),电影,X战警3：背水一战 X-Men: The Last Stand ,布莱特·拉特纳,休·杰克曼 / 哈莉·贝瑞 / 伊恩·麦克莱恩 / 帕特里克·斯图尔特 / 法米克·詹森 / 安娜·帕奎因 / 凯尔希·格兰莫 / 詹姆斯·麦斯登 / 丽贝卡·罗梅恩 / 肖恩·阿什莫 / 艾伦·佩吉 / 本·福斯特 / 亚伦·斯坦福,动作 / 科幻 / 惊悚,美国 / 加拿大 / 英国,高清中字,2006-09-08(中国大陆) / 2006-05-22(戛纳电影节) / 2006-05-26(美国),豆瓣：7.5 
2285,4286,(2011),电影,X战警：第一战 X-Men: First Class ,马修·沃恩,詹姆斯·麦卡沃伊 / 迈克尔·法斯宾德 / 詹纽瑞·琼斯 / 詹妮弗·劳伦斯 / 萝丝·拜恩 / 尼古拉斯·霍尔特 / 凯文·贝肯 / 佐伊·克罗维兹 / 亚历·冈萨雷斯 / 杰森·弗莱明 / 卢卡斯·提尔 / 摩根·莉莉 / 艾迪·盖瑟吉 / 奥利弗·普,剧情 / 动作 / 科幻,美国 / 英国,高清中字,2011-05-25(纽约首映) / 2011-06-01(英国) / 2011-06-03(美国),豆瓣：8.1 
2286,4287,(2016),电影,情人节奇妙夜 ,徐娅飞,徐娅飞 / 刘凌薇,当代 / 国语 / 内地 / 网络大电影 / 搞笑 / 社会问题 / 整蛊 / 网络大电影 / 爱情 / 喜剧,大陆中国,高清中字,2016-03-24,豆瓣：5.4 
2287,4288,(2016),电影,狂暴街区 ,骆成,梁平 / 赵靖舒玉 / 朱卫东,当代 / 国语 / 内地 / 网络大电影 / 励志 / 腹黑 / 社会问题 / 运动 / 动作,大陆中国,高清中字,2016-03-24,豆瓣：1.8 
2288,4289,(2004),电影,僵尸肖恩 Shaun of the Dead ,埃德加·赖特,西蒙·佩吉 / 尼克·弗罗斯特 / 比尔·奈伊 / 凯特·阿什菲尔德 / 彼得·塞拉菲诺威茨 / 迪兰·莫兰 / 露茜·戴维斯 / 尼古拉·坎宁安 / 基尔·米尔斯 / 马特·杰恩斯 / 加文·弗格森 / 霍顿·朱庇特 / 蒂姆·巴格雷 / 阿尔温德·多希,喜剧 / 惊悚,英国 / 法国 / 美国,高清中字,2004-04-09(英国),豆瓣：7.7 
2289,4290,(1994),电影,这个男人有点色 ,杰里米·莱文,约翰尼·德普 / 马龙·白兰度 / 费·唐纳薇 / 杰拉尔丁娜·帕伊亚 / Bob Dishy,剧情 / 喜剧 / 爱情,美国,高清中字,1995-04-07(美国),豆瓣：8.1 
2290,4291,(2005),电视剧,爱神奔驰 ,刘俊杰 / 陈铭章,李威 / 姚元浩 / 颜颖思,爱情,台湾,20集已完结,2005-11-24,豆瓣：6.6 
2291,4292,(2000),电影,漂流欲室 ,金基德,徐情 / 金儒哲,剧情,韩国,高清无字幕,2000-04-22,豆瓣：5.6 
2292,4293,(1996),电影,东宫西宫 ,张元,司汗 / 赵薇 / 胡军 / 吕 蓉,剧情,中国大陆,高清中字,1996-08-15,豆瓣：5.6 
2293,4294,(2009),电影,血与骨 Blood and Bone ,Ben Ramsey,Michael Jai White / Julian Sands,剧情 / 动作,美国,高清中字,2009-02-07,豆瓣：6.5 
2294,4295,(2015),福利,中学生逃课翻墙去上网，原谅我无耻的笑跪了，求这位同学的心理阴影面积  ,丑丑丑鬼,丑丑丑鬼,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-08-18,豆瓣：6.7 
2295,4296,(1990),电影,剪刀手爱德华 Edward Scissorhands ,蒂姆·波顿,约翰尼·德普 / 薇诺娜·瑞德 / 黛安·韦斯特 / 安东尼·迈克尔·豪尔 / 凯西·贝克 / 罗伯特·奥利维里 / 康查塔·费雷尔 / 卡罗琳·阿隆 / Dick Anthony Williams / 澳澜·琼斯 / 文森特·普莱斯 / 艾伦·阿金 /,剧情 / 爱情 / 奇幻,美国,高清中字,1990-12-06(美国),豆瓣：8.7 
2296,4297,(2010),电影,盗梦空间 Inception ,克里斯托弗·诺兰,莱昂纳多·迪卡普里奥 / 约瑟夫·高登-莱维特 / 艾伦·佩吉 / 渡边谦 / 汤姆·哈迪 / 迪利普·劳 / 玛丽昂·歌迪亚 / 基里安·墨菲 / 汤姆·贝伦杰 / 迈克尔·凯恩 / 卢卡斯·哈斯 / 皮特·波斯尔思韦特,剧情 / 动作 / 科幻 / 悬疑 / 冒险,美国 / 英国,高清中字,2010-09-01(中国大陆) / 2010-07-08(伦敦首映) / 2010-07-16(美国),豆瓣：9.2 
2297,4298,(2015),电影,回溯 Backtrack ,迈克尔·彼得罗尼,艾德里安·布洛迪 / 山姆·尼尔 / 罗宾·麦克丽薇 / 布鲁斯·斯宾斯 / 苏西·斯蒂恩 / 安娜·丽丝·菲利普斯 / 马修·桑德兰 / 格雷格·泼普尔顿,悬疑 / 惊悚,澳大利亚,高清中字,2016-01-29(英国),豆瓣：3.0 
2298,4299,(2012),电影,天生爱情狂 天生愛情狂 ,叶念琛,张智霖 / 刘心悠 / 廖羽翘 / 黄智雯 / 梁烈唯 / 叶熙祺 / 陈柏宇 / 苟芸慧,喜剧 / 爱情,香港,高清国粤语,2012-11-09(中国大陆) / 2012-10-25(香港),豆瓣：5.8 
2299,4300,(2013),电影,唐璜 Don Jon ,约瑟夫·高登-莱维特,约瑟夫·高登-莱维特 / 斯嘉丽·约翰逊 / 朱丽安·摩尔 / 托尼·丹扎 / 格伦妮·海德利 / 布丽·拉尔森 / 罗伯·布朗 / 杰里米·卢克 / 伊塔莉·里奇 / 罗安妮·毕晓普 / 查宁·塔图姆 / 安妮·海瑟薇 / 亚历克茜·德克萨丝,剧情 / 喜剧 / 爱情,美国,高清中字,2013-01-18(圣丹斯电影节) / 2013-09-27(美国),豆瓣：6.3 
2300,4301,(2014),午夜,堕落的婚姻 ,Mingyeol,"Yiseonjin / Iyo Castle / Yangyoungryun, Anbyeongchan / Choi Yoon Seul",剧情 / 情色,韩国,高清中字,2014-01-29,豆瓣：5.3 
2301,4302,(2016),电视剧,十五年等待候鸟 ,柯翰辰,张若昀 / 孙怡 / 邓伦 / 张雪迎 / 李宗霖 / 朱元冰 / 刘美含 / 代超 / 黄筱琳,爱情,中国大陆,24集已完结,2016-03-16(中国大陆),豆瓣：7.2 
2302,4303,(2016),电影,黑社会之兄弟殊途 ,王栓宝,王延龙 / 郝毅博,剧情,中国大陆,高清中字,2016-03-25,豆瓣：5.8 
2303,4304,(2014),电影,黎明之眼 ,吕小龙,郑佩佩 / 原子鏸 / 曾江 / 吕小龙 / 黎一萱 / 孙中艺 / 原和珍 / 姚美伊,剧情 / 历史 / 战争,中国大陆,高清中字,2014-09-18(中国大陆),豆瓣：5.1 
2304,4305,(2007),电影,水啸雾都 Flood ,托尼·米歇尔,罗伯特·卡莱尔 / 杰萨琳·吉尔西格 / 汤姆·康特奈 / 琼妮·威利 / 拉尔夫·布朗 / 大卫·苏切特 / 奈格尔·派纳 / 高夫莱德·约翰 / 汤姆·哈迪 / 苏珊·伍尔德里奇 / 大卫·海曼 / 彼得·怀特 / 珂瑟·科特里尔 / 娜塔莉·博尔特,动作 / 灾难,英国 / 南非 / 加拿大,高清中字,2007-04-09,豆瓣：5.5 
2305,4306,(2003),电影,杀人回忆 ,奉俊昊,宋康昊 / 金相庆 / 金罗河 / 郑仁善,剧情 / 惊悚 / 悬疑,韩国,高清中字,2003-05-02,豆瓣：6.8 
2306,4307,(2014),电影,消失的爱人 Gone Girl ,大卫·芬奇,本·阿弗莱克 / 裴淳华 / 尼尔·帕特里克·哈里斯 / 凯莉·库恩 / 泰勒·派瑞 / 金·迪肯斯 / 米西·派勒 / 波伊德·霍布鲁克 / 艾米丽·拉塔科斯基 / 雪拉·渥德 / 派屈克·福吉特 / 斯科特·麦克纳里 / 凯西·威尔逊 / 李·诺里斯,剧情 / 悬疑 / 惊悚 / 犯罪,美国,高清中字,2014-09-26(纽约电影节) / 2014-10-03(美国),豆瓣：8.7 
2307,4308,(2016),电影,分歧者3：忠诚世界 The Divergent Series: Allegiant ,罗伯特·斯文克,谢琳·伍德蕾 / 提奥·詹姆斯 / 杰夫·丹尼尔斯 / 奥克塔维亚·斯宾瑟 / 雷·史蒂文森 / 佐伊·克罗维兹 / 迈尔斯·特勒 / 安塞尔·艾尔高特 / 李美琪 / 比尔·斯卡斯加德 / 娜奥米·沃茨 / 约翰尼·韦斯顿 / 考特尼·霍普,动作 / 爱情 / 科幻 / 冒险,美国,高清中字,2016-03-18(美国),豆瓣：5.9 
2308,4309,(1995),电影,爱在黎明破晓前 Before Sunrise ,理查德·林克莱特,伊桑·霍克 / 朱莉·德尔佩 / 安德莉亚·埃克特 / 汉诺·波西尔 / Karl Bruckschwaiger,剧情 / 爱情,美国 / 奥地利 / 瑞士,高清中字,1995-01-27(美国),豆瓣：8.7 
2309,4310,(2004),电影,爱在日落黄昏时 Before Sunset ,理查德·林克莱特,伊桑·霍克 / 朱莉·德尔佩 / 弗农·多布切夫,剧情 / 爱情,美国,高清中字,2004-02-10(柏林电影节) / 2004-07-30(美国),豆瓣：8.7 
2310,4311,(2013),电影,爱在午夜降临前 Before Midnight ,理查德·林克莱特,伊桑·霍克 / 朱莉·德尔佩 / 肖姆斯·戴维-菲茨帕特里克 / 詹妮弗·普里尔 / 夏洛特·普里尔,剧情 / 爱情,美国,高清中字,2013-06-14(美国),豆瓣：8.7 
2311,4312,(2015年),电影,话梅糖 ,沈涌,何易 / 邓莞千 / 高若芯,爱情,中国大陆,高清中字,2015年5月,豆瓣：6.4 
2312,4313,(1999),电视剧,洗冤录 洗冤錄 ,萧显辉,欧阳震华 / 宣萱 / 林文龙 / 陈妙瑛 / 刘江 / 姚莹莹,剧情 / 犯罪 / 古装,中国香港,22集已完结,1999-12-20(香港),豆瓣：7.7 
2313,4314,(2003),电视剧,洗冤录2 洗冤錄Ⅱ ,萧显辉,欧阳震华 / 佘诗曼 / 滕丽名,悬疑 / 历史,香港,22集已完结,2003-02-24(香港),豆瓣：7.6 
2314,4315,(2001),电视剧,寻秦记国语版 ,石铭泉 / 刘顺安 / 林子欣 / 吴锦源 / 文伟鸿,古天乐 / 江华 / 宣萱 / 郭羡妮 / 林峰 / 滕丽名 / 郑雪儿 / 雪梨 / 郭锋,剧情 / 喜剧 / 动作 / 科幻 / 历史,香港,40集已完结,2001-10-15(香港),豆瓣：8.1 
2315,4316,(1996),电影,色情男女 ,尔冬升 / 罗志良,张国荣 / 舒淇 / 徐锦江 / 莫文蔚,喜剧 / 剧情,香港,高清国粤语,1996-11-28,豆瓣：5.6 
2316,4317,(2016),福利,黑人原来好这口--《坏才刘科学》 ,坏才刘科学,坏才刘科学,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-26,豆瓣：2.6 
2317,4318,(2016),福利,大胸美女乳沟诱惑 BJ韩国女主播热舞直播视频片段 ,花园美美@sina,花园美美@sina,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-25,豆瓣：9.7 
2318,4319,(2016),福利,老公内心真实想法，晃瞎了 ,霸气女主播,霸气女主播,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-25,豆瓣：6.6 
2319,4320,(2016),福利,藏钱的最高境界 ,木子化石@weixin,木子化石@weixin,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-24,豆瓣：4.9 
2320,4321,(2016),福利,▶老师开房，遇上女学生。[吃惊!][抓狂][害羞][心]#玩视频赚大钱# ,親娛樂,親娛樂,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-24,豆瓣：5.4 
2321,4322,(2016),福利,公交车上让位的目的？ ,雅生,雅生,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-24,豆瓣：4.2 
2322,4323,(2016),福利,韩国女主播4 ,shaddock,shaddock,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-28,豆瓣：8.2 
2323,4324,(2016),福利,韩国女主播  诱惑节目 ,韩国女主播,韩国女主播,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：5.1 
2324,4325,(2016),福利,韩国女主播  网络视频 ,韩国女主播,韩国女主播,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：9.9 
2325,4326,(2016),福利,韩国女主播伊素婉06期前凸后翘柔软的腰 ,17秒,17秒,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：3.1 
2326,4327,(2016),福利,韩国女主播10 ,百思不得骑姐v587,百思不得骑姐v587,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：6.9 
2327,4328,(2016),福利,韩国女主播聊天室 性感韩国女主播热舞 韩国美女热舞 , 韩国女主播热舞, 韩国女主播热舞,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：6.7 
2328,4329,(2016),福利,爱你无悔2009超级美女吧 ,爱你无悔2009,爱你无悔2009,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：5.2 
2329,4330,(2016),福利,女主播换衣60万人观看 土豪一晚砸百万 , 韩国女主播热舞, 韩国女主播热舞,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：7.6 
2330,4331,(2016),福利,韩国美女主播热舞模仿 孝敏Sketch ,爱你无悔2009,爱你无悔2009,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-27,豆瓣：9.6 
2331,4332,(2016),福利,女主播没穿衣服！  #玩视频赚大钱# #美女# #热点# #搞笑# #我在现场# #达人# #微电影# #自拍# ,逗逼女子,逗逼女子,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-26,豆瓣：9.7 
2332,4333,(2016),福利,韩国美女主播许允美 ,天使LOVE情人,天使LOVE情人,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2016-03-26,豆瓣：9.0 
2333,4334,(2016),音乐,玛尼情歌 - 大脸 ,大脸,大脸,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-03-28,豆瓣：4.3 
2334,4335,(2016),音乐,一人我两袖清风 - 小树儿 ,小树儿,小树儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-03-28,豆瓣：7.4 
2335,4336,(2016),音乐,《多幸运》 - 小损样 ,小损样,小损样,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-03-28,豆瓣：5.4 
2336,4337,(2016),音乐,星语心愿-菲儿 - 菲儿 ,菲儿,菲儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-03-28,豆瓣：7.2 
2337,4338,(2016),音乐,新逆流成河 - 蓝雨_粉儿 ,蓝雨_粉儿,蓝雨_粉儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-03-28,豆瓣：5.3 
2338,4339,(2016),音乐,gee - 凌小希 ,凌小希,凌小希,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-03-28,豆瓣：6.6 
2339,4340,(2016),音乐,斑马斑马 - ▶i Ｒ◀ 优一 哲妹宝徒 ❤神曲打榜 ,▶i Ｒ◀ 优一 哲妹宝徒 ❤神曲打榜,▶i Ｒ◀ 优一 哲妹宝徒 ❤神曲打榜,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-03-28,豆瓣：8.2 
2340,4341,(2015),电影,废柴特工 American Ultra ,尼玛·诺里扎德,杰西·艾森伯格 / 克里斯汀·斯图尔特 / 沃尔顿·戈金斯 / 比尔·普尔曼 / 康妮·布里登 / 托弗·戈瑞斯 / 约翰·雷吉扎莫 / 特瑞·韦伯 / 托尼·海尔 / 莫妮卡·甘德顿 / 迈克尔·帕帕约翰 / 纳许·艾德顿 / 莱尔·布罗卡托 / 唐·耶,喜剧 / 动作,美国,高清中字,2016-04-15(中国大陆) / 2015-08-21(美国),豆瓣：6.0 
2341,4342,(2006),电影,人狗奇缘 마음이... ,朴银炯 / 吴达均,俞承豪 / Dal-i / 金香奇 / 安吉江 / 郑敏儿 / 金兰讳 / 金东英 / 徐荣华,剧情 / 儿童,韩国,高清中字,2006-10-25(韩国),豆瓣：8.4 
2342,4343,(2010),电影,【仲基欧巴】心心历险记 마음이2 ,李正哲,宋仲基 / 阿达 / 成东日 / 金正泰 / 闵春晓 / 张翰,剧情,韩国 / 中国大陆,高清中字,2010-04-30,豆瓣：6.7 
2343,4344,(2016),电影,爱在深秋 愛在深秋 ,林家威,温碧霞 / 谭耀文 / 赵炳锐 / 方皓玟 / 王建成,爱情,香港,高清中字,2016-01-22(中国大陆) / 2016-01-21(香港),豆瓣：4.3 
2344,4345,(2016),电视剧,好运来临 ,王义明,刘欢 / 曾泳醍 / 杨壹童 / 谢帅 / 陶洛依 / 娜仁花 / 李建义 / 柳小海 / 艾如 / 殷陈昊轩,剧情 / 爱情,中国大陆,40集已完结,2016-03-10(中国大陆),豆瓣：5.8 
2345,4346,(2016),综合,娜就这么说 ,谢娜,谢娜,脱口秀,中国大陆,更新至4集 / 共10集,2016-03-12,豆瓣：3.8 
2346,4347,(2015),电影,小菜一碟 ピース オブ ケイク ,田口智朗,多部未华子 / 绫野刚 / 松坂桃李 / 木村文乃 / 光宗薰 / 菅田将晖 / 柄本佑 / 宫藤官九郎 / 广木隆一 / 中村伦也 /  安藤玉惠 / 森冈龙,爱情,日本,高清中字,2015-09-05(日本),豆瓣：6.2 
2347,4348,(2015),电影,我是和尚 ボクは坊さん。 ,真壁幸紀,伊藤淳史 / 山本美月 / 溝端淳平 / 渡辺大知 / 遠藤雄弥 / 駒木根隆介 / 斉藤歩 / 有薗芳記 / 松金よね子 / 濱田岳 / 松田美由紀 / イッセー尾形,剧情,日本,高清中字,2015-10-24(日本),豆瓣：7.1 
2348,4349,(2015),,火星地 Martian Land ,Scott Wheeler,Lane Townsend / Alan Pietruszewski / Jennifer Dorogi,科幻,美国,高清无字幕,2015-06-25,豆瓣：3.0 
