,0,1,2,3,4,5,6,7,8,9,10
100,1101,(2014),电影,时尚女郎之女人江湖 ,王海丰,张妍 / 安泽 / 黄彦 / 何奕 / 王旭 / 陈晔,剧情,中国大陆,高清,2015-11-06(中国大陆),豆瓣：4.0 
101,1102,(2015),电影,疯狂的麦克斯4：狂暴之路 Mad Max: Fury Road ,乔治·米勒,汤姆·哈迪 / 查理兹·塞隆 / 尼古拉斯·霍尔特 / 休·基斯-拜恩 / 乔什·赫尔曼 / 内森·琼斯 / 佐伊·克罗维兹 / 罗茜·汉丁顿-惠特莉 / 丽莉·克亚芙 / 阿比·丽 / 考特尼·伊顿 / 安格斯·桑普森 / 理查德·卡特 / 梅根·盖尔,动作 / 科幻 / 冒险,澳大利亚 / 美国,高清中字,2015-05-15(美国) / 2015-05-14(澳大利亚),豆瓣：8.5 
102,1103,(2014),午夜,尋找裏美 Find Satomi ,里美ゆりあ,里美尤莉雅 / 小泉彩 / 尹雪姬 / 郭賢求 / Seon Woo-cheol / Yoon Seol-hee / Ra Yong / Kwak Han-goo,剧情 / 情色,韩国,高清中字,2014-09-25,豆瓣：4.3 
103,1104,(2003),午夜,甜性涩爱 ,奉万大Man-dae Bong,金丝蓉 / 金宋苏,剧情 / 爱情 / 情色,韩国,高清,2003-06-20,豆瓣：5.4 
104,1105,(2007),电影,秒速5厘米 秒速5センチメートル ,新海诚,水桥研二 / 近藤好美  / 尾上绫华 / 花村怜美 / 中村优子,剧情 / 爱情 / 动画,日本,高清中字,2007-03-03(日本),豆瓣：8.5 
105,1106,(2008),电影,银行大劫案 The Bank Job ,罗杰·唐纳森,杰森·斯坦森 / 萨弗蓉·布罗斯 / 斯蒂芬·坎贝尔·莫尔 / 丹尼尔·梅斯 / 詹姆斯·福克纳 / 阿尔基·戴维 / 迈克尔·吉普森 / Georgia Taylor,剧情 / 惊悚 / 犯罪,英国,高清中字,2008-02-28(英国),豆瓣：7.5 
106,1107,(1997),电影,一个好人 一個好人 ,洪金宝,成龙 / 理查德·诺顿 / 李婷宜 / Karen McLymont / 加布里埃尔·费茨帕特里克 / Vince Poletto / Barry Otto / 洪金宝 / 周华健 / 高丽虹 / Peter Houghton / Peter Lindsa,喜剧 / 动作 / 犯罪,香港,高清,1997-01-31(香港),豆瓣：6.8 
107,1108,(1984),电影,快餐车 ,洪金宝,成龙 / 洪金宝 / 元彪 / 劳拉·福纳 / 张冲 / 吴耀汉 / 岑建勋 / 午马 / 冯淬帆,喜剧 / 动作,香港 / 西班牙,高清国粤语,1984-08-17,豆瓣：7.3 
108,1109,(2015),电影,预告犯 予告犯 ,中村义洋,生田斗真 / 户田惠梨香 / 铃木亮平 / 荒川良良 / 滨田岳 / 宅间孝行 / 坂口健太郎 / 洼田正孝 / 小松菜奈 / 福山康平 / 田中圭 / 泷藤贤一 / 本田博太郎 / 小日向文世,悬疑,日本,高清中字,2015-06-06(日本),豆瓣：7.5 
109,1110,(2002),电影,谍影重重 The Bourne Identity ,道格·里曼,马特·达蒙 / 弗兰卡·波坦特 / 克里斯·库珀 / 克里夫·欧文 / 朱丽娅·斯蒂尔斯,动作 / 悬疑 / 冒险,美国 / 德国 / 捷克,高清中字,2002-11-21(中国大陆) / 2002-06-14(美国),豆瓣：8.5 
110,1111,(2004),电影,谍影重重2 The Bourne Supremacy ,保罗·格林格拉斯,马特·达蒙 / 弗兰卡·波坦特 / 布莱恩·考克斯 / 朱丽娅·斯蒂尔斯 / 卡尔·厄本 / 琼·艾伦 / 米歇尔·莫纳汉 / 加布里埃尔·曼,动作 / 悬疑 / 冒险,美国 / 德国,高清中字,2004-11-14(中国大陆) / 2004-07-15(洛杉矶首映) / 2004-07-23(美国),豆瓣：8.5 
111,1112,(2007),电影,谍影重重3 The Bourne Ultimatum ,保罗·格林格拉斯,马特·达蒙 / 朱丽娅·斯蒂尔斯 / 大卫·斯特雷泽恩 / 斯科特·格伦 / 帕迪·康斯戴恩 / 埃德加·拉米雷兹 / 阿尔伯特·芬尼 / 琼·艾伦 / Tom Gallop / 克里·约翰逊 / 丹尼尔·布鲁赫 / 乔伊·安沙 / 科林·斯廷顿 / 丹·,动作 / 悬疑 / 冒险,美国 / 德国,高清中字,2007-11-15(中国大陆) / 2007-08-03(美国),豆瓣：8.7 
112,1113,(2012),电影,谍影重重4 The Bourne Legacy ,托尼·吉尔罗伊,杰瑞米·雷纳 / 蕾切尔·薇兹 / 爱德华·诺顿 / 琼·艾伦 / 奥斯卡·伊萨克 / 唐纳·墨菲 / 寇瑞·斯托尔 / 大卫·斯特雷泽恩,动作 / 悬疑 / 冒险,美国 / 日本,高清中字,2012-10-25(中国大陆) / 2012-08-10(美国),豆瓣：6.7 
113,1114,(2015),电视剧,触手可及 ,Billy starman,陈冠希,纪录片,中国大陆,3集已完结,2015-11-30(中国大陆),豆瓣：8.2 
114,1115,(2013),电影,西游降魔篇 西遊降魔篇 ,周星驰 / 郭子健,文章 / 舒淇 / 黄渤 / 罗志祥 / 李尚正 / 陈炳强 / 赵志凌 / 周秀娜 / 杨迪 / 释行宇 / 冯勉恒 / 谢晶晶 / 何文辉 / 唐艺昕 / 卢正雨 / 张煜雯 / 葛行于 / 张超理 / 程思寒,喜剧 / 奇幻 / 冒险,中国大陆 / 香港,高清中字,2013-02-10(中国大陆) / 2013-02-07(香港/台湾),豆瓣：7.1 
115,1116,(2006),电视剧,搞笑一家人 거침없이 하이킥! ,金秉旭 / 金英基,李顺载 / 罗文姬 / 郑俊河 / 丁一宇 / 朴海美  / 金彗星 / 朴敏英 / 崔民勇 / 金汎 / 徐敏静 / 申智,剧情 / 喜剧 / 爱情 / 家庭,韩国,167集已完结,2006-11-06(韩国),豆瓣：9.3 
116,1117,(2009),电视剧,穿透屋顶的High Kick 지붕 뚫고 하이킥 ,金秉旭 / 金昌东 / 金英基,李顺载 / 金慈玉 / 黄静茵 / 崔丹尼尔 / 申世京 / 尹施允 / 郑宝石 / 吴贤庆 / 刘仁娜 / 李起光 / 李光洙 / 陈智熙 / 徐信爱 / 朱利安·姜,剧情 / 喜剧 / 家庭,韩国,126集已完结,2009-09-07(韩国),豆瓣：8.6 
117,1118,(2011),电视剧,High Kick 短腿的反击 하이킥! 짧은 다리의 역습 ,金秉旭,尹继尚 / 朴河宣 / 徐智锡 / 李钟硕 / 郑秀晶 / 白珍熙 / 金智媛 / 安内相 / 尹有善 / 朱利安·姜 / 姜胜允,喜剧 / 家庭,韩国,123集已完结,2011-09-19(韩国),豆瓣：8.4 
118,1119,(2004),午夜,恋之欲室 ,吉田良子,河井青叶 / 远藤雅 / 苍井空,剧情 / 情色,日本,高清中字,2004-08-21,豆瓣：5.8 
119,1120,(2013),电影,重返地球 After Earth ,M·奈特·沙马兰,威尔·史密斯 / 贾登·史密斯 / 佐伊·克罗维兹 / 苏菲·奥康内多 / 格伦·莫肖尔 / 萨沙·达万 / 克里斯·吉尔 / 迪亚哥·克莱特霍夫 / 大卫·丹曼 / 林肯·刘易斯,动作 / 科幻 / 冒险,美国,高清中字,2013-07-12(中国大陆) / 2013-05-31(美国),豆瓣：5.5 
120,1121,(2013),电影,中国合伙人 ,陈可辛,黄晓明 / 邓超 / 佟大为 / 杜鹃,剧情,中国大陆 / 香港,高清,2013-05-17(中国大陆) / 2013-05-30(香港),豆瓣：7.7 
121,1122,(1983),电影,A计划 A計劃 ,成龙,成龙 / 洪金宝 / 元彪 / 黄曼凝 / 狄威 / 太保 / 午马 / 钱嘉乐 / 火星 / 李海生 / 关海山 / 王伟 / 罗浩楷 / 刘克宣 / 韩义生 / 劳拉·福纳 / 冯敬文 / 李健生 / 吴勉勤,喜剧 / 动作,香港,高清,1983-12-22(香港),豆瓣：7.6 
122,1123,(1987),电影,A计划续集 A計劃續集 ,成龙,成龙 / 张曼玉 / 关之琳 / 刘嘉玲 / 林威 / 董骠 / 关海山 / 吕良伟 / 何家劲 / 钟镇涛 / 许冠英 / 陈友 / 卢惠光 / 陈惠敏 / 吕方 / 简慧真 / 林德禄  / 火星 / 李健生 / 林国斌 / 黄新 / 黄曼凝 / 朱铁,喜剧 / 动作 / 犯罪,香港,高清,1987-07-25(日本) / 1987-08-19(香港),豆瓣：7.3 
123,1124,(2014),电影,绝命航班 Last Flight ,周文武贝,爱德·维斯特维克 / 朱珠 / 艾米丽·桑斯芮 / 辜承 / 亚历山大·威特斯 / 约翰·哈尔夫 / 江琳琳 / 伊娜 / 李晨浩,动作 / 惊悚 / 灾难,美国 / 中国大陆,高清中字,2014-03-21(中国大陆/美国),豆瓣：3.5 
124,1125,(2014),午夜,最近，妹妹的样子有点怪 最近、妹のようすがちょっとおかしいんだが。 ,青山裕企 / 伊基公袁,桥本甜歌 / 茧 / 小林裕吉 / 矢野未夏 / 秋田和恵 / 叶山玲子,喜剧 / 爱情 / 奇幻,日本,高清中字,2014-05-17(日本),豆瓣：5.3 
125,1126,(1991),午夜,赶尸艳谈 ,Mah Wu Tu / 吕宾,林美娇 / Niao-Wang Lan,情色 / 恐怖,中国大陆,高清,1991-07-18,豆瓣：4.3 
126,1127,(2015),电影,禁忌关系 ,杨天东,李宁 Ning Li / 彭静 / 杜孟竹 / 林好,剧情 / 悬疑 / 惊悚,中国大陆,高清,2015-12-07,豆瓣：3.0 
127,1128,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
128,1129,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
129,1130,(2006),电影,重振球风 Gridiron Gang ,菲尔·乔安诺,道恩·强森 / 艾勒比 / 凯文·杜恩 / L·斯科特·卡德维尔 / 菲尔·乔安诺,剧情 / 犯罪 / 运动,美国,高清中字,2006-09-15,豆瓣：7.8 
130,1131,(2015),电影,海浪 Bølgen ,Roar Uthaug,克里斯托弗·琼勒 / 托玛斯·博·拉森 / 弗里迪夫·梭哈姆 / 安妮·达尔·托普 / Jonas Hoff Oftebro / Edith Haagenrud-Sande,剧情 / 家庭 / 灾难,挪威,高清中字,2015-08-28(挪威),豆瓣：7.2 
131,1132,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
132,1133,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
133,1134,(2015),福利,男人器官大小尺寸重要吗？来看这些18~50岁女性们如何回答！[害羞][好色][媚眼]#玩视频赚大钱# ,親娛樂,親娛樂,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-07,豆瓣：9.6 
134,1135,(2015),福利,性感少妇展示神奇的丰胸方法 ,熟中自有颜如玉,熟中自有颜如玉,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-06,豆瓣：6.9 
135,1136,(2015),福利,画室美女勾搭男模 ,做简单的人,做简单的人,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-04,豆瓣：6.1 
136,1137,(2015),福利,漂亮实习生变坏记#一个喜剧##爆笑# ,齐欣荟,齐欣荟,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-05,豆瓣：7.5 
137,1138,(2015),福利,美女穿超短裙去面试，碉堡了！ ,九点搞笑,九点搞笑,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-04,豆瓣：2.9 
138,1139,(2015),福利,"电影深情触摸,画室骚女人诱惑 ",做简单的人,做简单的人,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-03,豆瓣：3.8 
139,1140,(2015),福利,这妹纸身材   ……所以说好身材练出来[赞][赞][赞][赞][赞][赞] ,最牛逼的视频,最牛逼的视频,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-01,豆瓣：1.0 
140,1141,(1987),电影,富贵逼人 富貴逼人 ,高志森,沈殿霞 / 董骠 / 曾志伟 / 姜大卫 / 陈奕诗 / 李丽珍 / 关佩琳,喜剧 / 家庭 / 奇幻,香港,高清国语,1987-01-28,豆瓣：7.4 
141,1142,(1988),电影,富贵再逼人 ,高志森 / 宋豪辉,沈殿霞 / 董骠 / 李丽珍 / 陈奕诗 / 关佩林,喜剧,香港,高清国粤语,1988-02-13,豆瓣：7.2 
142,1143,(1989),电影,富贵再三逼人 ,冼杞然,董骠 / 沈殿霞 / 李丽珍,喜剧 / 家庭,香港,高清国语,1989-02-02(香港),豆瓣：7.0 
143,1144,(2012),电影,伏魔者 ,邓科,黄渤 / 刘循子墨,剧情 / 短片,中国大陆,高清,2012-10-09,豆瓣：5.6 
144,1145,(2015),电影,就不告诉你 ,何永礼,何永礼 / 陈佳豪 / 顾宇,喜剧,中国大陆,高清,2015-11-05,豆瓣：2.0 
145,1146,(2016),电影,周星驰贺岁片《美人鱼》 ,周星驰,邓超 / 林允 / 张雨绮 / 罗志祥 / 吴亦凡 / 李尚正 / 白客 / 文章,剧情 / 爱情 / 科幻,中国大陆,高清中字,2016-02-08(中国大陆),豆瓣：9.0 
146,1147,(2015),电影,我是奋青 ,鸿水,孙坚 / 毛晓彤 / 范逸臣 / 杨洋 / 魏大勋 / 苑琼丹 / 张阳阳 / 付梦妮,喜剧 / 爱情,中国大陆,高清国语,2015-08-28(中国大陆),豆瓣：4.1 
147,1148,(1996),电影,独立日 Independence Day ,罗兰·艾默里奇,威尔·史密斯 / 比尔·普尔曼 / 杰夫·高布伦 / 玛丽·麦克唐纳 / 贾德·赫希 / 罗伯特·劳吉亚 / 兰迪·奎德 / 玛格丽特·柯林 / 薇薇卡·福克斯 / 詹姆斯·瑞布霍恩 / 哈维·费斯特恩 / 亚当·鲍德温 / 布伦特·斯派尔 / James,动作 / 科幻 / 冒险 / 灾难,美国,高清中字,1996-07-02(加拿大) / 1996-07-03(美国),豆瓣：8.0 
148,1149,(2015),电影,茅山道士 ,彭禺厶 Yusi Peng,彭禺厶,惊悚 / 恐怖,中国大陆,高清,,豆瓣：4.2 
149,1150,(2012),电影,魔力麦克 Magic Mike ,史蒂文·索德伯格,查宁·塔图姆 / 亚历克斯·帕蒂弗 / 马修·麦康纳 / 奥立薇娅·玛恩 / 马特·波莫 / 乔·曼根尼罗 / 丽莉·克亚芙 / 科迪·霍恩,喜剧,美国,高清中字,2012-06-29(美国),豆瓣：6.5 
150,1151,(2015),电影,魔力麦克2 Magic Mike XXL ,格里高利·雅各布,查宁·塔图姆 / 马特·波莫 / 乔·曼根尼罗 / 安布尔·赫德 / 贾达·萍克·史密斯 / 伊丽莎白·班克斯 / 安迪·麦克道威尔 / 加布里埃尔·伊格莱西亚斯 / 迈克尔·斯特拉罕 / 克丽丝特尔·亨特 / 简·麦克尼尔 / 唐纳德·格洛弗 / 凯文·,剧情 / 喜剧 / 音乐,美国,高清中字,2015-07-01(美国),豆瓣：5.8 
151,1152,(2015),电影,幻象 Visions 冥视 ,凯文·格劳特,艾拉·菲舍尔 / 吉姆·帕森斯 / 安松·蒙特 / 吉莉安·雅各布斯 / 拜斯·约翰逊 / 罗伯托‘桑斯’桑切斯 / 伊娃·朗格利亚,惊悚 / 恐怖,美国,高清中字,2015-08-28,豆瓣：5.2 
152,1153,(1980),电影,鬼打鬼 ,洪金宝,洪金宝 / 钟发 / 林正英 / 午马 / 陈龙 / 杜少明 / 黄虾 / 太保,喜剧 / 动作 / 恐怖 / 奇幻,香港,高清国粤语,1980-12-24,豆瓣：6.9 
153,1154,(2010),电影,回到荒野 Furry Vengeance ,罗杰·昆宝,布兰登·费舍 / 波姬·小丝 / Ken Jeong / 马特·普罗考普 / Ricky Garcia / 安吉拉·金赛 / 斯凯勒·塞缪尔斯,,美国 / 阿拉伯联合酋长国,高清中字,2010-04-30,豆瓣：6.0 
154,1155,(2010),电影,撕票风云 撕票風雲 ,姜国民,苗侨伟 / 任达华 / 陈法拉 / 刘洋 / 安志杰 / 黄德斌 / 瞿颖 / 王子涵 / 释行宇 / 陈宝辕,动作 / 惊悚,香港,高清中字,2010-01-07,豆瓣：6.0 
155,1156,(2014),电影,美人邦 ,张竣程 / 王伟,立威廉 / 刘雨欣 / 刘羽琦 / 徐立 / 杜沁怡 / 安钧璨 / 纪敏佳 / 黄阅 / 安金,喜剧 / 爱情,中国大陆,高清,2014-08-28(中国大陆),豆瓣：3.6 
156,1157,(2015),电影,维多利亚的秘密2015时装秀 The Victoria's Secret Fashion Show 2015 ,,莉莉·奥尔德里奇 / 肯多尔·詹娜 / 奚梦瑶 / 何穗 / 坎迪丝·斯瓦内普尔 / 丽丽·唐纳森 / The Weekend / 艾丽·戈尔丁 / 赛琳娜·戈麦斯 / 亚历桑德拉·安布罗休 / 阿德瑞娜·利玛 / 吉吉·哈迪德 / 贝哈蒂·朴琳思洛,歌舞 / 真人秀,美国,高清,2015-12-08(美国),豆瓣：6.0 
157,1158,(2014),电影,逆转胜 逆轉勝 ,孔玟燕,温尚翊 / 黄姵嘉 / 王识贤 / 刘以豪 / 黄嘉千 / 孙鹏 / 姚安琪 / 张少怀 / 潘晓婷 / 陈松勇,剧情 / 喜剧,台湾,高清,2015-09-25(中国大陆) / 2014-11-07(台湾),豆瓣：6.9 
158,1159,(2009),电影,阿凡达 Avatar ,詹姆斯·卡梅隆,萨姆·沃辛顿 / 佐伊·索尔达娜 / 西格妮·韦弗 / 史蒂芬·朗 / 米歇尔·罗德里格兹 / 乔·大卫·摩尔  / 乔瓦尼·瑞比西,动作 / 科幻 / 奇幻 / 冒险,美国 / 英国,高清中字,2010-01-04(中国大陆) / 2009-12-18(美国),豆瓣：8.6 
159,1160,(2005),电影,金刚 King Kong ,彼得·杰克逊,娜奥米·沃茨 / 杰克·布莱克 / 艾德里安·布洛迪 / 托马斯·克莱舒曼 / 科林·汉克斯 / 安迪·瑟金斯 / 杰米·贝尔 / 凯尔·钱德勒,剧情 / 动作 / 爱情 / 冒险,新西兰 / 美国 / 德国,高清中字,2005-12-14(美国),豆瓣：7.7 
160,1161,(2011),电影,我的见鬼女友 오싹한 연애 ,黄仁镐,孙艺珍 / 李民基 / 朴哲民 / 金贤淑 / 尹智敏,喜剧 / 爱情 / 惊悚,韩国,高清中字,2011-12-01(韩国),豆瓣：6.8 
161,1162,(2012),午夜,色欲情仇 Hate Story ,Vivek Agnihotri,Paoli Dam / Gulshan Devaiya / Saurad Dubey,剧情 / 惊悚 / 恐怖 / 情色,印度,高清中字,2012-04-20（印度）,豆瓣：5.2 
162,1163,(2015),午夜,爱人 애인 ,,,爱情,韩国,高清中字,2015-06-17(韩国),豆瓣：3.0 
163,1164,(2015),电影,云中行走 The Walk ,罗伯特·泽米吉斯,约瑟夫·高登-莱维特 / 本·金斯利 / 夏洛特·勒邦 / 詹姆斯·戴尔 / 本·施瓦茨 / 史蒂夫·瓦伦丁 / 马克·卡马乔 / 夸西·宋桂 / 帕翠西卡·图拉斯内 / 克莱门特·史鲍尼 / 杰森·德里恩 / 拉里·戴 / 梅兰莎·布莱克索恩 / 娜塔莉,剧情 / 传记 / 冒险,美国,高清中字,2015-10-09(美国),豆瓣：7.9 
164,1165,(2013),电影,青春派 ,刘杰,董子健 / 秦海璐 / 咏梅 / 焦刚 / 安悦溪 / 郄路通 / 蒋雪鸣 / 高浩元 / 谭楚枫 / 李天浩 / 蒋小涵 / 侯孝贤,剧情 / 爱情,中国大陆,高清,2013-08-02(中国大陆),豆瓣：7.5 
165,1166,(2002),午夜,梦精记 몽정기 ,丁楚信,李凡秀 / 金宣儿 / 安在河 / 金姬妍 / 孔行真,喜剧 / 情色,韩国,高清中字,2002-11-06(韩国),豆瓣：5.9 
166,1167,(2005),午夜,梦精记2 몽정기 2 ,丁楚信,李智勋 / 全慧彬 / 金智英 / 宋恩彩,喜剧,韩国,高清中字,2005-01-13(韩国),豆瓣：5.6 
167,1168,(2015),电影,微博直播杀人事件 ,林森,徐申东,悬疑 / 惊悚,中国大陆,高清,2015-12-10(中国大陆),豆瓣：4.0 
168,1169,(2013),电影,一代宗师 一代宗師 ,王家卫,梁朝伟 / 章子怡 / 张震 / 宋慧乔 / 赵本山 / 小沈阳 / 王庆祥 / 张晋 / 卢海鹏 / 冯克安 / 刘家勇 / 张智霖 / 金士杰 / 徐锦江 / 刘洵 / 尚铁龙 / 罗莽 / 吴廷烨,剧情 / 动作 / 传记,中国大陆 / 香港,高清,2015-01-08(中国大陆 3D) / 2013-01-08(中国大陆) / 2013-01-10(香港) / 2013-08-23(美国),豆瓣：7.6 
169,1170,(2015),电影,魔卡行动 ,姜国民,乔任梁 / 张馨予 / 任达华 / 白凯南 / 陈静 / 玛莉亚·嘉西亚·古欣娜塔 / 蔡宜达 / 殷樱 / 阿德里亚诺·吉安尼尼 / 张大大 / 张一山 / 蒋璐霞 / 何忠霖 / 聂雅亮 / 朱广沪,喜剧 / 动作 / 爱情,中国大陆,高清,2015-10-16(中国大陆),豆瓣：3.3 
170,1171,(2015),电影,最后一日 Re-Kill ,瓦列·米利夫,斯科特·阿金斯,恐怖,美国,高清中字,2015-10-16(美国),豆瓣：4.9 
171,1172,(2015),福利,美女，这下误会大了！笑到肚子痛！[憨笑]#玩视频赚大钱# ,親娛樂,親娛樂,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-08,豆瓣：7.9 
172,1173,(2015),福利,楼上女孩半夜喝醉了。 ,喜欢南方姑娘,喜欢南方姑娘,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-07,豆瓣：2.4 
173,1174,(2015),福利,云南一村官被曝KTV不雅视频：摸一次300元@親娛樂 ,立哥看天下,立哥看天下,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-08,豆瓣：6.9 
174,1175,(2015),福利,美女超级胸罩 ,夜薄小公主,夜薄小公主,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-10,豆瓣：5.8 
175,1176,(2015),福利,大。美女#玩视频赚大钱# ,A蓝天飞翔A,A蓝天飞翔A,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-10,豆瓣：1.5 
176,1177,(2015),福利,这视频看到都湿了[赞] ,识结交同道中人,识结交同道中人,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-12-09,豆瓣：1.7 
177,1178,(2015),福利,湿了。。 ,国际企业振升集团,国际企业振升集团,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-09-24,豆瓣：9.6 
178,1179,(2015),福利,如果不是深爱某个女人，就不要让她湿了~无论是上面还是下面[心] ,哈喽_桃baby,哈喽_桃baby,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-05-06,豆瓣：4.5 
179,1180,(2015),福利,【福利】这制服，你满意吗？ ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-09,豆瓣：1.8 
180,1181,(2015),福利,【福利】那只猫挺萌的 ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-07,豆瓣：5.5 
181,1182,(2015),福利,【福利】对不起，我们只看胸 ,sunny,sunny,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2015-12-08,豆瓣：4.1 
182,1183,(2015),音乐,1931《Fire》 - 苏鑫-素素 甜甜的~ ,苏鑫-素素 甜甜的~,苏鑫-素素 甜甜的~,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-10,豆瓣：1.5 
183,1184,(2015),音乐,小扭一段 - 栩栩情歌热舞 ,栩栩情歌热舞,栩栩情歌热舞,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-10,豆瓣：6.2 
184,1185,(2015),音乐,Tell me u can - 流氓芯 ,流氓芯,流氓芯,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-10,豆瓣：9.2 
185,1186,(2015),音乐,恋人心 - 夏可可 ,夏可可,夏可可,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-10,豆瓣：8.0 
186,1187,(2015),音乐,Jump - 流氓芯 ,流氓芯,流氓芯,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-10,豆瓣：8.4 
187,1188,(2015),音乐,负心人 - 小乔 ,小乔,小乔,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-12-10,豆瓣：5.1 
188,1189,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
189,1190,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
190,1191,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
191,1192,(2015),电影,夜袭美人村 ,,郑梦瑶,喜剧,中国大陆,高清,2015-12-04(中国大陆),豆瓣：3.0 
192,1193,(2015),电影,大侦探夏洛克之索命密室 ,图拉古,尤瑟夫 / 崔呈伊 / 王炜,喜剧 / 动作 / 悬疑 / 犯罪,中国大陆,高清,60分钟,豆瓣：5.0 
193,1194,(2015),电影,灵蛇爱 แม่เบี้ย ,M.L. Pundhevanop Dhewakul,查克利·彦纳姆 / 麦琪·阿帕 / Chaiwat Thongsaeng / Sakrat Ruekthamrong / Karnpitchar Ketmanee,剧情 / 爱情,泰国,高清中字,2015-09-17(泰国),豆瓣：3.0 
194,1195,(2007),电影,死囚大逃杀 The Condemned ,斯科特·维普,史蒂夫·奥斯汀 / Robert Mammone / Tory Mussett / 维尼·琼斯,动作 / 惊悚 / 犯罪,美国,高清中字,2007-04-27,豆瓣：6.2 
